,CODDEPTO,DEPARTAMENTO,Codigo,MUNICIPIO,SE,CONFIRMADOS,ACTIVOS,FALLECIDOS,RECUPERADOS(*),fecha
4921,2,LA PAZ,20203,CHUA COCANI,45,2,0,0,2,2020-11-01
4922,2,LA PAZ,20205,SANTIAGO DE HUATA,45,2,0,0,2,2020-11-01
4923,2,LA PAZ,20206,HUATAJATA,45,2,0,0,2,2020-11-01
4924,2,LA PAZ,20301,CORO CORO,45,23,5,1,17,2020-11-01
4925,2,LA PAZ,20302,CAQUIAVIRI,45,1,0,0,1,2020-11-01
4926,2,LA PAZ,20303,CALACOTO,45,4,1,0,3,2020-11-01
4927,2,LA PAZ,20304,COMANCHE,45,11,6,1,4,2020-11-01
4928,2,LA PAZ,20305,CHARAÑA,45,15,4,0,11,2020-11-01
4929,2,LA PAZ,20306,WALDO BALLIVIAN,45,3,1,0,2,2020-11-01
4930,2,LA PAZ,20307,NAZACARA DE PACAJES,45,2,0,0,2,2020-11-01
4931,2,LA PAZ,20401,PUERTO ACOSTA,45,3,0,0,3,2020-11-01
4932,2,LA PAZ,20402,MOCOMOCO,45,2,0,0,2,2020-11-01
4933,2,LA PAZ,20403,PUERTO CARABUCO,45,1,0,0,1,2020-11-01
4934,2,LA PAZ,20405,ESCOMA,45,4,0,1,3,2020-11-01
4935,2,LA PAZ,20501,CHUMA,45,2,0,0,2,2020-11-01
4936,2,LA PAZ,20502,AYATA,45,2,0,0,2,2020-11-01
4937,2,LA PAZ,20601,SORATA,45,15,2,0,13,2020-11-01
4938,2,LA PAZ,20602,GUANAY,45,41,25,1,15,2020-11-01
4939,2,LA PAZ,20603,TACACOMA,45,1,0,0,1,2020-11-01
4940,2,LA PAZ,20606,TIPUANI,45,2,0,1,1,2020-11-01
4941,2,LA PAZ,20607,MAPIRI,45,2,0,1,1,2020-11-01
4942,2,LA PAZ,20608,TEOPONTE,45,8,1,0,7,2020-11-01
4943,2,LA PAZ,20701,APOLO,45,2,0,0,2,2020-11-01
4944,2,LA PAZ,20702,PELECHUCO,45,2,0,0,2,2020-11-01
4945,2,LA PAZ,20801,VIACHA,45,689,89,15,585,2020-11-01
4946,2,LA PAZ,20802,GUAQUI,45,3,0,0,3,2020-11-01
4947,2,LA PAZ,20803,TIAWANACU,45,23,12,0,11,2020-11-01
4948,2,LA PAZ,20804,DESAGUADERO,45,4,0,0,4,2020-11-01
4949,2,LA PAZ,20806,JESUS DE MACHACA,45,14,7,0,7,2020-11-01
4950,2,LA PAZ,20901,LURIBAY,45,1,0,0,1,2020-11-01
4951,2,LA PAZ,20902,SAPAHAQUI,45,8,3,0,5,2020-11-01
4952,2,LA PAZ,20903,YACO,45,4,2,0,2,2020-11-01
4953,2,LA PAZ,20904,MALLA,45,6,0,0,6,2020-11-01
4954,2,LA PAZ,20905,CAIROMA,45,16,0,0,16,2020-11-01
4955,2,LA PAZ,21001,INQUISIVI,45,12,3,0,9,2020-11-01
4956,2,LA PAZ,21002,QUIME,45,14,2,1,11,2020-11-01
4957,2,LA PAZ,21003,CAJUATA,45,2,0,1,1,2020-11-01
4958,2,LA PAZ,21004,COLQUIRI,45,68,1,7,60,2020-11-01
4959,2,LA PAZ,21005,ICHOCA,45,1,0,0,1,2020-11-01
4960,2,LA PAZ,21006,LICOMA PAMPA,45,1,0,0,1,2020-11-01
4961,2,LA PAZ,21101,CHULUMANI (V. DE LA LIBERTAD),45,34,6,5,23,2020-11-01
4962,2,LA PAZ,21102,IRUPANA (VILLA DE LANZA),45,51,6,2,43,2020-11-01
4963,2,LA PAZ,21103,YANACACHI,45,14,5,0,9,2020-11-01
4964,2,LA PAZ,21104,PALOS BLANCOS,45,33,1,3,29,2020-11-01
4965,2,LA PAZ,21105,LA ASUNTA,45,13,3,1,9,2020-11-01
4966,2,LA PAZ,21201,PUCARANI,45,23,2,1,20,2020-11-01
4967,2,LA PAZ,21202,LAJA,45,42,3,6,33,2020-11-01
4968,2,LA PAZ,21203,BATALLAS,45,56,5,2,49,2020-11-01
4969,2,LA PAZ,21204,PUERTO PEREZ,45,2,1,0,1,2020-11-01
4970,2,LA PAZ,21301,SICA SICA (VILLA AROMA),45,12,1,3,8,2020-11-01
4971,2,LA PAZ,21302,UMALA,45,14,0,3,11,2020-11-01
4972,2,LA PAZ,21304,CALAMARCA,45,9,2,0,7,2020-11-01
4973,2,LA PAZ,21305,PATACAMAYA,45,67,1,7,59,2020-11-01
4974,2,LA PAZ,21306,COLQUENCHA,45,5,0,0,5,2020-11-01
4975,2,LA PAZ,21307,COLLANA,45,1,0,0,1,2020-11-01
4976,2,LA PAZ,21401,COROICO,45,26,0,2,24,2020-11-01
4977,2,LA PAZ,21402,CORIPATA,45,39,6,5,28,2020-11-01
4978,2,LA PAZ,21501,IXIAMAS,45,1,0,0,1,2020-11-01
4979,2,LA PAZ,21502,SAN BUENA VENTURA,45,30,16,1,13,2020-11-01
4980,2,LA PAZ,21601,GRAL. J.J. PEREZ (CHARAZANI),45,6,2,0,4,2020-11-01
4981,2,LA PAZ,21701,COPACABANA,45,35,2,0,33,2020-11-01
4982,2,LA PAZ,21702,SAN PEDRO DE TIQUINA,45,6,0,0,6,2020-11-01
4983,2,LA PAZ,21703,TITO YUPANQUI (PARQUIPUJIO),45,1,0,0,1,2020-11-01
4984,2,LA PAZ,21802,PAPEL PAMPA,45,1,0,0,1,2020-11-01
4985,2,LA PAZ,21803,CHACARILLA,45,5,4,0,1,2020-11-01
4986,2,LA PAZ,21901,SANTIAGO DE MACHACA,45,4,0,0,4,2020-11-01
4987,2,LA PAZ,21902,CATACORA,45,2,2,0,0,2020-11-01
4988,2,LA PAZ,22001,CARANAVI,45,66,2,4,60,2020-11-01
4989,2,LA PAZ,22002,ALTO BENI,45,5,2,1,2,2020-11-01
4990,3,COCHABAMBA,30101,COCHABAMBA,45,8390,181,744,7465,2020-11-01
4991,3,COCHABAMBA,30201,AIQUILE,45,47,5,8,34,2020-11-01
4992,3,COCHABAMBA,30202,PASORAPA,45,2,0,0,2,2020-11-01
4993,3,COCHABAMBA,30203,OMEREQUE,45,18,0,2,16,2020-11-01
4994,3,COCHABAMBA,30301,AYOPAYA (V. DE INDEPENDENCIA),45,37,5,3,29,2020-11-01
4995,3,COCHABAMBA,30302,MOROCHATA,45,1,0,1,0,2020-11-01
4996,3,COCHABAMBA,30303,COCAPATA,45,2,0,1,1,2020-11-01
4997,3,COCHABAMBA,30401,TARATA,45,44,2,10,32,2020-11-01
4998,3,COCHABAMBA,30402,ANZALDO,45,19,2,0,17,2020-11-01
4999,3,COCHABAMBA,30403,ARBIETO,45,17,0,6,11,2020-11-01
5000,3,COCHABAMBA,30404,SACABAMBA,45,1,0,0,1,2020-11-01
5001,3,COCHABAMBA,30501,ARANI,45,30,2,6,22,2020-11-01
5002,3,COCHABAMBA,30502,VACAS,45,16,2,1,13,2020-11-01
5003,3,COCHABAMBA,30601,ARQUE,45,4,0,3,1,2020-11-01
5004,3,COCHABAMBA,30602,TACOPAYA,45,5,2,0,3,2020-11-01
5005,3,COCHABAMBA,30701,CAPINOTA,45,108,30,7,71,2020-11-01
5006,3,COCHABAMBA,30702,SANTIVAÑES,45,32,3,2,27,2020-11-01
5007,3,COCHABAMBA,30703,SICAYA,45,8,3,0,5,2020-11-01
5008,3,COCHABAMBA,30801,CLIZA,45,34,1,5,28,2020-11-01
5009,3,COCHABAMBA,30802,TOCO,45,7,0,3,4,2020-11-01
5010,3,COCHABAMBA,30803,TOLATA,45,52,17,5,30,2020-11-01
5011,3,COCHABAMBA,30901,QUILLACOLLO,45,1279,39,110,1130,2020-11-01
5012,3,COCHABAMBA,30902,SIPE SIPE,45,244,34,15,195,2020-11-01
5013,3,COCHABAMBA,30903,TIQUIPAYA,45,255,25,25,205,2020-11-01
5014,3,COCHABAMBA,30904,VINTO,45,262,3,36,223,2020-11-01
5015,3,COCHABAMBA,30905,COLCAPIRHUA,45,199,23,30,146,2020-11-01
5016,3,COCHABAMBA,31001,SACABA,45,897,55,79,763,2020-11-01
5017,3,COCHABAMBA,31002,COLOMI,45,39,7,3,29,2020-11-01
5018,3,COCHABAMBA,31003,VILLA TUNARI,45,166,5,19,142,2020-11-01
5019,3,COCHABAMBA,31101,TAPACARI,45,19,4,5,10,2020-11-01
5020,3,COCHABAMBA,31201,TOTORA(CBBA),45,49,6,1,42,2020-11-01
5021,3,COCHABAMBA,31202,POJO (CBBA),45,17,4,0,13,2020-11-01
5022,3,COCHABAMBA,31203,POCONA,45,17,1,1,15,2020-11-01
5023,3,COCHABAMBA,31204,CHIMORE,45,167,6,13,148,2020-11-01
5024,3,COCHABAMBA,31205,PUERTO VILLARROEL,45,475,20,35,420,2020-11-01
5025,3,COCHABAMBA,31206,ENTRE RIOS CBBA,45,430,0,47,383,2020-11-01
5026,3,COCHABAMBA,31301,MIZQUE,45,92,9,5,78,2020-11-01
5027,3,COCHABAMBA,31302,VILA VILA,45,2,0,0,2,2020-11-01
5028,3,COCHABAMBA,31401,PUNATA,45,138,8,29,101,2020-11-01
5029,3,COCHABAMBA,31402,VILLA RIVERO,45,10,4,1,5,2020-11-01
5030,3,COCHABAMBA,31403,SAN BENITO,45,106,17,11,78,2020-11-01
5031,3,COCHABAMBA,31404,TACACHI,45,1,0,1,0,2020-11-01
5032,3,COCHABAMBA,31405,CUCHUMUELA (V. G. VILLARROEL),45,1,1,0,0,2020-11-01
5033,3,COCHABAMBA,31501,BOLIVAR,45,6,0,0,6,2020-11-01
5034,3,COCHABAMBA,31601,TIRAQUE (CBBA),45,14,0,4,10,2020-11-01
5035,3,COCHABAMBA,31602,SHINAOTA,45,262,18,15,229,2020-11-01
5036,4,ORURO,40101,ORURO,45,4902,1810,257,2835,2020-11-01
5037,4,ORURO,40102,CARACOLLO,45,39,1,10,28,2020-11-01
5038,4,ORURO,40104,SORACACHI,45,2,0,1,1,2020-11-01
5039,4,ORURO,40201,CHALLAPATA,45,235,114,5,116,2020-11-01
5040,4,ORURO,40202,SANTUARIO DE QUILLACAS,45,28,7,0,21,2020-11-01
5041,4,ORURO,40301,CORQUE,45,1,0,0,1,2020-11-01
5042,4,ORURO,40401,CURAHUARA DE CARANGAS,45,12,4,1,7,2020-11-01
5043,4,ORURO,40402,TURCO,45,4,1,0,3,2020-11-01
5044,4,ORURO,40501,HUACHACALLA,45,34,0,5,29,2020-11-01
5045,4,ORURO,40502,ESCARA,45,5,2,0,3,2020-11-01
5046,4,ORURO,40504,YUNGUYO DE LITORAL,45,1,0,0,1,2020-11-01
5047,4,ORURO,40505,ESMERALDA,45,7,0,0,7,2020-11-01
5048,4,ORURO,40601,POOPO,45,30,7,1,22,2020-11-01
5049,4,ORURO,40602,PAZÑA,45,5,1,0,4,2020-11-01
5050,4,ORURO,40603,ANTEQUERA,45,8,0,0,8,2020-11-01
5051,4,ORURO,40701,HUANUNI,45,530,111,25,394,2020-11-01
5052,4,ORURO,40702,MACHACAMARCA,45,39,4,1,34,2020-11-01
5053,4,ORURO,40801,SALINAS DE GARCI MENDOZA,45,13,9,1,3,2020-11-01
5054,4,ORURO,40802,PAMPA AULLAGAS,45,3,1,0,2,2020-11-01
5055,4,ORURO,40901,SABAYA,45,38,1,1,36,2020-11-01
5056,4,ORURO,40902,COIPASA,45,1,0,0,1,2020-11-01
5057,4,ORURO,41001,TOLEDO,45,17,7,2,8,2020-11-01
5058,4,ORURO,41101,EUCALIPTUS,45,44,5,4,35,2020-11-01
5059,4,ORURO,41201,ANDAMARCA,45,5,1,0,4,2020-11-01
5060,4,ORURO,41301,TOTORA(ORR),45,5,5,0,0,2020-11-01
5061,4,ORURO,41401,SANTIAGO DE HUARI,45,24,3,2,19,2020-11-01
5062,4,ORURO,41501,LA RIVERA,45,3,1,0,2,2020-11-01
5063,4,ORURO,41601,HUAYLLAMARCA,45,6,1,2,3,2020-11-01
5064,5,POTOSI,50101,POTOSI,45,4289,2284,144,1861,2020-11-01
5065,5,POTOSI,50102,TINGUIPAYA,45,20,3,0,17,2020-11-01
5066,5,POTOSI,50103,YOCALLA,45,3,2,1,0,2020-11-01
5067,5,POTOSI,50104,BELEN DE URMIRI,45,5,2,0,3,2020-11-01
5068,5,POTOSI,50201,UNCIA,45,455,367,0,88,2020-11-01
5069,5,POTOSI,50202,CHAYANTA,45,47,18,2,27,2020-11-01
5070,5,POTOSI,50203,LLALLAGUA,45,976,569,17,390,2020-11-01
5071,5,POTOSI,50204,CHUQUIHUTA AYLLU JUCUMANI,45,20,8,4,8,2020-11-01
5072,5,POTOSI,50301,BETANZOS,45,292,8,5,279,2020-11-01
5073,5,POTOSI,50302,CHAQUI,45,11,11,0,0,2020-11-01
5074,5,POTOSI,50303,TACOBAMBA,45,36,31,0,5,2020-11-01
5075,5,POTOSI,50401,COLQUECHACA,45,34,26,1,7,2020-11-01
5076,5,POTOSI,50402,RAVELO,45,40,14,1,25,2020-11-01
5077,5,POTOSI,50403,POCOATA,45,43,23,6,14,2020-11-01
5078,5,POTOSI,50404,OCURI,45,81,27,1,53,2020-11-01
5079,5,POTOSI,50501,SAN PEDRO DE BUENA VISTA,45,14,2,1,11,2020-11-01
5080,5,POTOSI,50502,TORO TORO,45,55,7,2,46,2020-11-01
5081,5,POTOSI,50601,COTAGAITA,45,191,156,1,34,2020-11-01
5082,5,POTOSI,50602,VITICHI,45,98,76,0,22,2020-11-01
5083,5,POTOSI,50701,SACACA,45,11,8,3,0,2020-11-01
5084,5,POTOSI,50702,CARIPUYO,45,7,4,0,3,2020-11-01
5085,5,POTOSI,50801,TUPIZA,45,377,55,16,306,2020-11-01
5086,5,POTOSI,50802,ATOCHA,45,115,75,4,36,2020-11-01
5087,5,POTOSI,50901,"COLCHA ""K""",45,378,92,4,282,2020-11-01
5088,5,POTOSI,50902,SAN PEDRO DE QUEMES,45,5,0,0,5,2020-11-01
5089,5,POTOSI,51001,SAN PABLO DE LIPEZ,45,5,0,0,5,2020-11-01
5090,5,POTOSI,51101,PUNA,45,89,49,2,38,2020-11-01
5091,5,POTOSI,51102,"CAIZA ""D""",45,77,32,1,44,2020-11-01
5092,5,POTOSI,51103,CKOCHAS,45,20,0,1,19,2020-11-01
5093,5,POTOSI,51201,UYUNI,45,218,32,21,165,2020-11-01
5094,5,POTOSI,51202,TOMAVE,45,81,26,0,55,2020-11-01
5095,5,POTOSI,51203,PORCO,45,30,11,2,17,2020-11-01
5096,5,POTOSI,51301,ARAMPAMPA,45,6,5,1,0,2020-11-01
5097,5,POTOSI,51302,ACACIO,45,12,12,0,0,2020-11-01
5098,5,POTOSI,51401,LLICA,45,26,9,1,16,2020-11-01
5099,5,POTOSI,51402,TAHUA,45,42,12,1,29,2020-11-01
5100,5,POTOSI,51501,VILLAZON,45,913,553,18,342,2020-11-01
5101,5,POTOSI,51601,SAN AGUSTIN,45,41,3,0,38,2020-11-01
5102,6,TARIJA,60101,TARIJA,45,8626,298,201,8127,2020-11-01
5103,6,TARIJA,60201,PADCAYA,45,494,5,1,488,2020-11-01
5104,6,TARIJA,60202,BERMEJO,45,1595,508,43,1044,2020-11-01
5105,6,TARIJA,60301,YACUIBA,45,2527,1353,95,1079,2020-11-01
5106,6,TARIJA,60302,CARAPARI,45,414,45,3,366,2020-11-01
5107,6,TARIJA,60303,VILLA MONTES,45,1195,510,33,652,2020-11-01
5108,6,TARIJA,60401,URIONDO (A. CONCEPCION),45,237,95,1,141,2020-11-01
5109,6,TARIJA,60402,YUNCHARA,45,42,1,1,40,2020-11-01
5110,6,TARIJA,60501,SAN LORENZO(TJA),45,669,133,5,531,2020-11-01
5111,6,TARIJA,60502,EL PUENTE(TJA),45,171,0,2,169,2020-11-01
5112,6,TARIJA,60601,ENTRE RIOS TRJ,45,392,211,2,179,2020-11-01
5113,7,SANTA CRUZ,70101,SANTA CRUZ,45,28959,1463,1992,25504,2020-11-01
5114,7,SANTA CRUZ,70102,COTOCA,45,1195,48,24,1123,2020-11-01
5115,7,SANTA CRUZ,70103,PORONGO,45,218,22,7,189,2020-11-01
5116,7,SANTA CRUZ,70104,LA GUARDIA,45,1473,153,21,1299,2020-11-01
5117,7,SANTA CRUZ,70105,EL TORNO,45,1160,109,36,1015,2020-11-01
5118,7,SANTA CRUZ,70201,WARNES,45,837,6,97,734,2020-11-01
5119,7,SANTA CRUZ,70202,OKINAWA UNO,45,132,6,26,100,2020-11-01
5120,7,SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,45,348,2,61,285,2020-11-01
5121,7,SANTA CRUZ,70401,BUENA VISTA,45,111,6,0,105,2020-11-01
5122,7,SANTA CRUZ,70402,SAN CARLOS,45,286,12,0,274,2020-11-01
5123,7,SANTA CRUZ,70403,YAPACANI,45,732,22,2,708,2020-11-01
5124,7,SANTA CRUZ,70404,SAN JUAN DE YAPACANI,45,153,36,0,117,2020-11-01
5125,7,SANTA CRUZ,70501,SAN JOSÉ DE CHIQUITOS,45,246,1,23,222,2020-11-01
5126,7,SANTA CRUZ,70502,PAILON,45,414,11,20,383,2020-11-01
5127,7,SANTA CRUZ,70503,ROBORÉ,45,322,59,7,256,2020-11-01
5128,7,SANTA CRUZ,70601,PORTACHUELO,45,261,14,4,243,2020-11-01
5129,7,SANTA CRUZ,70602,SANTA ROSA DEL SARA,45,182,10,0,172,2020-11-01
5130,7,SANTA CRUZ,70603,COLPA BÉLGICA,45,162,7,8,147,2020-11-01
5131,7,SANTA CRUZ,70701,LAGUNILLAS,45,39,32,0,7,2020-11-01
5132,7,SANTA CRUZ,70703,CABEZAS,45,58,2,1,55,2020-11-01
5133,7,SANTA CRUZ,70706,CAMIRI,45,701,198,9,494,2020-11-01
5134,7,SANTA CRUZ,70801,VALLE GRANDE,45,120,0,10,110,2020-11-01
5135,7,SANTA CRUZ,70802,TRIGAL,45,13,2,0,11,2020-11-01
5136,7,SANTA CRUZ,70803,MORO MORO,45,30,0,1,29,2020-11-01
5137,7,SANTA CRUZ,70804,POSTRER VALLE,45,1,1,0,0,2020-11-01
5138,7,SANTA CRUZ,70901,SAMAIPATA,45,34,0,2,32,2020-11-01
5139,7,SANTA CRUZ,70902,PAMPA GRANDE,45,93,0,15,78,2020-11-01
5140,7,SANTA CRUZ,70903,MAIRANA,45,109,0,7,102,2020-11-01
5141,7,SANTA CRUZ,71001,MONTERO,45,3012,0,268,2744,2020-11-01
5142,7,SANTA CRUZ,71002,GRAL. SAAVEDRA,45,72,0,2,70,2020-11-01
5143,7,SANTA CRUZ,71003,MINEROS,45,135,0,11,124,2020-11-01
5144,7,SANTA CRUZ,71004,FERNÁNDEZ ALONSO,45,212,7,6,199,2020-11-01
5145,7,SANTA CRUZ,71005,SAN PEDRO,45,399,46,1,352,2020-11-01
5146,7,SANTA CRUZ,71101,CONCEPCIÓN,45,289,2,16,271,2020-11-01
5147,7,SANTA CRUZ,71102,SAN JAVIER,45,90,0,12,78,2020-11-01
5148,7,SANTA CRUZ,71104,SAN JULIÁN,45,239,0,28,211,2020-11-01
5149,7,SANTA CRUZ,71106,CUATRO CAÑADAS,45,163,0,28,135,2020-11-01
5150,7,SANTA CRUZ,71401,PUERTO SUAREZ,45,84,0,17,67,2020-11-01
5151,7,SANTA CRUZ,71402,PUERTO QUIJARRO,45,230,6,5,219,2020-11-01
5152,7,SANTA CRUZ,71105,SAN ANTONIO DE LOMERÍO,45,39,0,7,32,2020-11-01
5153,7,SANTA CRUZ,71503,EL PUENTE (SCZ),45,62,0,5,57,2020-11-01
5154,7,SANTA CRUZ,71301,COMARAPA,45,93,16,0,77,2020-11-01
5155,7,SANTA CRUZ,70702,CHARAGUA,45,108,88,1,19,2020-11-01
5156,7,SANTA CRUZ,70904,QUIRUSILLAS,45,13,0,1,12,2020-11-01
5157,7,SANTA CRUZ,71501,ASCENCIÓN DE GUARAYOS,45,84,0,21,63,2020-11-01
5158,7,SANTA CRUZ,71201,SAN MATIAS,45,38,0,0,38,2020-11-01
5159,7,SANTA CRUZ,71502,URUBICHA,45,48,9,2,37,2020-11-01
5160,7,SANTA CRUZ,70707,BOYUIBE,45,59,22,0,37,2020-11-01
5161,7,SANTA CRUZ,70705,GUTIERREZ,45,41,14,1,26,2020-11-01
5162,7,SANTA CRUZ,71403,CARMEN RIVERO TORREZ,45,39,1,4,34,2020-11-01
5163,7,SANTA CRUZ,71302,SAIPINA,45,40,7,0,33,2020-11-01
5164,7,SANTA CRUZ,70805,PUCARA,45,1,0,0,1,2020-11-01
5165,7,SANTA CRUZ,70302,SAN MIGUEL DE VELASCO,45,32,0,3,29,2020-11-01
5166,7,SANTA CRUZ,70303,SAN RAFAEL,45,33,0,0,33,2020-11-01
5167,7,SANTA CRUZ,71103,SAN RAMON,45,153,0,18,135,2020-11-01
5168,8,BENI,80101,TRINIDAD,45,4251,1495,231,2525,2020-11-01
5169,8,BENI,80102,SAN JAVIER(BNI),45,13,0,0,13,2020-11-01
5170,8,BENI,80201,RIBERALTA,45,701,116,66,519,2020-11-01
5171,8,BENI,80202,GUAYARAMERIN,45,491,45,29,417,2020-11-01
5172,8,BENI,80301,REYES,45,89,5,7,77,2020-11-01
5173,8,BENI,80302,SAN BORJA,45,378,25,8,345,2020-11-01
5174,8,BENI,80303,SANTA ROSA,45,175,4,1,170,2020-11-01
5175,8,BENI,80304,RURRENABAQUE,45,381,83,8,290,2020-11-01
5176,8,BENI,80401,SANTA ANA,45,286,34,8,244,2020-11-01
5177,8,BENI,80402,EXALTACION,45,42,0,0,42,2020-11-01
5178,8,BENI,80501,SAN IGNACIO,45,100,0,4,96,2020-11-01
5179,8,BENI,80601,LORETO,45,56,0,2,54,2020-11-01
5180,8,BENI,80602,SAN ANDRES,45,105,0,0,105,2020-11-01
5181,8,BENI,80701,SAN JOAQUIN,45,138,0,6,132,2020-11-01
5182,8,BENI,80702,SAN RAMON BENI,45,96,0,3,93,2020-11-01
5183,8,BENI,80703,PUERTO SILES,45,2,0,0,2,2020-11-01
5184,8,BENI,80801,MAGDALENA,45,7,0,0,7,2020-11-01
5185,9,PANDO,90101,COBIJA,45,1728,1294,157,277,2020-11-01
5186,9,PANDO,90102,PORVENIR,45,30,3,2,25,2020-11-01
5187,9,PANDO,90103,BOLPEBRA,45,46,6,0,40,2020-11-01
5188,9,PANDO,90201,PUERTO RICO,45,149,133,4,12,2020-11-01
5189,9,PANDO,90202,SAN PEDRO(PND),45,19,19,0,0,2020-11-01
5190,9,PANDO,90203,FILADELFIA,45,17,2,1,14,2020-11-01
5191,9,PANDO,90301,PUERTO GONZALO MORENO,45,117,55,0,62,2020-11-01
5192,9,PANDO,90302,SAN LORENZO(PND),45,125,40,0,85,2020-11-01
5193,9,PANDO,90303,SENA,45,44,12,0,32,2020-11-01
5194,9,PANDO,90401,NACEBE (SANTA ROSA DEL ABUNA),45,13,8,1,4,2020-11-01
5195,9,PANDO,90501,NUEVO MANOA (NUEVA ESPERANZA),45,7,7,0,0,2020-11-01
5196,9,PANDO,90502,VILLA NUEVA (LOMA ALTA),45,10,0,0,10,2020-11-01
5197,9,PANDO,90503,EUREKA (SANTOS MERCADO),45,7,7,0,0,2020-11-01
5198,9,PANDO,90104,BELLA FLOR,45,72,46,0,26,2020-11-01
5199,1,CHUQUISACA,10101,SUCRE,46,6513,235,473,5805,2020-11-08
5200,1,CHUQUISACA,10102,YOTALA,46,107,2,1,104,2020-11-08
5201,1,CHUQUISACA,10103,POROMA,46,15,0,0,15,2020-11-08
5202,1,CHUQUISACA,10201,AZURDUY,46,31,2,0,29,2020-11-08
5203,1,CHUQUISACA,10202,TARVITA,46,34,27,0,7,2020-11-08
5204,1,CHUQUISACA,10301,ZUDAÑEZ,46,44,8,0,36,2020-11-08
5205,1,CHUQUISACA,10302,PRESTO,46,76,4,1,71,2020-11-08
5206,1,CHUQUISACA,10303,MOJOCOYA,46,35,8,2,25,2020-11-08
5207,1,CHUQUISACA,10304,ICLA,46,17,2,0,15,2020-11-08
5208,1,CHUQUISACA,10401,PADILLA,46,19,1,0,18,2020-11-08
5209,1,CHUQUISACA,10402,TOMINA,46,23,4,0,19,2020-11-08
5210,1,CHUQUISACA,10403,SOPACHUY,46,37,12,0,25,2020-11-08
5211,1,CHUQUISACA,10404,ALCALA,46,10,0,0,10,2020-11-08
5212,1,CHUQUISACA,10405,EL VILLAR,46,3,1,0,2,2020-11-08
5213,1,CHUQUISACA,10501,MONTEAGUDO,46,184,67,3,114,2020-11-08
5214,1,CHUQUISACA,10502,HUACARETA,46,2,0,0,2,2020-11-08
5215,1,CHUQUISACA,10601,TARABUCO,46,50,9,3,38,2020-11-08
5216,1,CHUQUISACA,10602,YAMPARAEZ,46,74,16,2,56,2020-11-08
5217,1,CHUQUISACA,10701,CAMARGO,46,161,29,8,124,2020-11-08
5218,1,CHUQUISACA,10702,SAN LUCAS,46,96,7,9,80,2020-11-08
5219,1,CHUQUISACA,10703,INCAHUASI,46,48,5,0,43,2020-11-08
5220,1,CHUQUISACA,10704,VILLA CHARCAS,46,63,5,4,54,2020-11-08
5221,1,CHUQUISACA,10801,VILLA SERRANO,46,14,0,0,14,2020-11-08
5222,1,CHUQUISACA,10901,CAMATAQUI (C. VILLA ABECIA),46,9,1,0,8,2020-11-08
5223,1,CHUQUISACA,10902,CULPINA,46,112,21,5,86,2020-11-08
5224,1,CHUQUISACA,10903,LAS CARRERAS,46,17,0,0,17,2020-11-08
5225,1,CHUQUISACA,11001,VILLA VACA GUZMAN (MUYUPAMPA),46,120,75,0,45,2020-11-08
